Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
2922292,06/23/2004 12:00:00 AM,07/19/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,MADISON AVE,E 100 ST,INTERSECTION,,,N/A,Closed,,07/19/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2933803,09/26/2004 12:00:00 AM,10/05/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,,8 GANSEVOORT ST,GANSEVOORT ST,WASHINGTON ST,WEST ST,,,BLOCKFACE,,,N/A,Closed,,10/05/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2931248,08/12/2004 12:00:00 AM,08/18/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,FORT HAMILTON PKWY,,,,,,,N/A,Closed,,08/18/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2932136,08/05/2004 12:00:00 AM,08/18/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Soot, Other (Use Comments) (AB4)",,,,,,,97 AVE,HORRACE HARDING EXP,INTERSECTION,,,N/A,Closed,,08/18/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2933895,07/07/2004 12:00:00 AM,07/27/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,,71 E 239 ST,E 239 ST,FURMAN AVE,,,,ADDRESS,,,N/A,Closed,,07/27/2004 12:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2929564,07/24/2004 12:00:00 AM,08/04/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,,,,,,QUEENS BLVD,80 ST,INTERSECTION,,,N/A,Closed,,08/04/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2935675,08/18/2004 12:00:00 AM,08/25/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,,70 CADMAN PLZA E,CADMAN PLZA E,FRONT ST,BROOKLYN QNS XPWY,,,ADDRESS,,,N/A,Closed,,08/25/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2909801,04/08/2004 12:00:00 AM,04/14/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,SOUTH ST,WALL ST,INTERSECTION,,,N/A,Closed,,04/14/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2926922,08/03/2004 12:00:00 AM,08/06/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,99 ST,W 10 RD,INTERSECTION,,,N/A,Closed,,08/06/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2934120,08/09/2004 12:00:00 AM,08/17/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,,1 E 21 ST,E 21 ST,BROADWAY,PARK AVE,,,BLOCKFACE,,,N/A,Closed,,08/17/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2922637,06/10/2004 12:00:00 AM,06/23/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,E 163 ST,WESCHESTER AVE,INTERSECTION,,,N/A,Closed,,06/23/2004 12:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2927105,08/19/2004 12:00:00 AM,08/30/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,,2329 HERMANEY AVE,HERMANEY AVE,HAVEMEYER AVE,ZEREGA AVE,,,ADDRESS,,,N/A,Closed,,08/30/2004 12:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2943333,09/14/2004 12:00:00 AM,09/23/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,,,,,,69 AVE,METROPOLITAN AVE,INTERSECTION,,,N/A,Closed,,09/23/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2924552,06/20/2004 12:00:00 AM,07/07/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,10314,7 BLEEKER PLACE,BLEEKER PLACE,RICHMOND AVENUE,TODDY AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,07/07/2004 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,938791,158319,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.601108779659,-74.163702970871,"(40.601108779659, -74.163702970871)"
2925420,06/22/2004 12:00:00 AM,07/06/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Commercial (AA2)",,,,,,,41 ST,QUEENS BLVD,INTERSECTION,,,N/A,Closed,,07/06/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2946399,09/27/2004 12:00:00 AM,11/22/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,,,,,,METROPOLITAN AVE,69 RD,INTERSECTION,,,N/A,Closed,,11/22/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2946424,09/16/2004 12:00:00 AM,10/30/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,,1 S UNION SQ S,S UNION SQ S,,,,,ADDRESS,,,N/A,Closed,,10/30/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2947260,10/15/2004 12:00:00 AM,12/09/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Commercial (AA2)",,,14 PENN PLZA,PENN PLZA,,,,,ADDRESS,,,N/A,Closed,,12/09/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2947297,10/18/2004 12:00:00 AM,11/01/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,,1555 WILLIAMSBRIGDE RD,WILLIAMSBRIGDE RD,,,,,ADDRESS,,,N/A,Closed,,11/01/2004 12:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2944730,08/31/2004 12:00:00 AM,09/07/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,,,,,,CLERMONT AVE,PARK AVE,INTERSECTION,,,N/A,Closed,,09/07/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2947389,10/25/2004 12:00:00 AM,10/28/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor, Waste Treatment Plant/Pumping Station (AD7)",,,,,,,SHORE RD,BAY RDGE AVE,INTERSECTION,,,N/A,Closed,,10/28/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2927028,08/12/2004 12:00:00 AM,08/30/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,54 ST,7 AVE,INTERSECTION,,,N/A,Closed,,08/30/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2957392,11/09/2004 12:00:00 AM,01/07/2005 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Residential (AA1)",,,1618 CHARLES ST,CHARLES ST,,,,,ADDRESS,,,N/A,Closed,,01/07/2005 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2944820,09/10/2004 12:00:00 AM,09/21/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,54 KENT AVE,KENT AVE,MORTON ST,CLYMER ST,,,BLOCKFACE,,,N/A,Closed,,09/21/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2947479,10/29/2004 12:00:00 AM,11/05/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Industrial (AA3)",,,,,,,BAY ST,EGDEWATER BLVD,INTERSECTION,,,N/A,Closed,,11/05/2004 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2948337,10/30/2004 12:00:00 AM,12/30/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,E 236 ST,BARNES AVE,INTERSECTION,,,N/A,Closed,,12/30/2004 12:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2940645,09/21/2004 12:00:00 AM,10/04/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,56 DR,43 ST,INTERSECTION,,,N/A,Closed,,10/04/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2927932,08/30/2004 12:00:00 AM,09/07/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Residential (AE1)",,,62-48 MOUNT OLIVET CRST,MOUNT OLIVET CRST,,,,,ADDRESS,,,N/A,Closed,,09/07/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2937183,08/12/2004 12:00:00 AM,08/26/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,,210-25 HORACE HARDING XPWY,HORACE HARDING XPWY,210 ST,211 ST,,,ADDRESS,,,N/A,Closed,,08/26/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2931528,08/10/2004 12:00:00 AM,08/18/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Vehicular (AA4)",,,,,,,WESTCHESTER AVE,WHITE PLAINS RD,INTERSECTION,,,N/A,Closed,,08/18/2004 12:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2948434,09/27/2004 12:00:00 AM,10/05/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,, E 108 ST,E 108 ST,AVE J,FLATLANDS AVE,,,BLOCKFACE,,,N/A,Closed,,10/05/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2938997,09/24/2004 12:00:00 AM,09/27/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,WOODROW RD,HUEGNOT AVE,INTERSECTION,,,N/A,Closed,,09/27/2004 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2939887,08/31/2004 12:00:00 AM,09/17/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,,210-25 HORACE HARDING XPWY,HORACE HARDING XPWY,210 ST,211 ST,,,ADDRESS,,,N/A,Closed,,09/17/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2940790,09/18/2004 12:00:00 AM,09/24/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor, Waste Treatment Plant/Pumping Station (AD7)",,,,,,,SHORE RD,BAY RDGE AVE,INTERSECTION,,,N/A,Closed,,09/24/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2936844,07/21/2004 12:00:00 AM,07/27/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,36 E 13 ST,E 13 ST,CORTELYOU RD,DORCHESTER RD,,,BLOCKFACE,,,N/A,Closed,,07/27/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2936850,07/07/2004 12:00:00 AM,07/12/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,RIVERSIDE DR,W 104 ST,INTERSECTION,,,N/A,Closed,,07/12/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2937248,08/05/2004 12:00:00 AM,08/16/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Commercial (AA2)",,,,,,,MARSH AVE,PLATINUM AVE,INTERSECTION,,,N/A,Closed,,08/16/2004 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2939070,09/17/2004 12:00:00 AM,09/28/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,, SHORE RD,SHORE RD,3 AVE,4 AVE,,,BLOCKFACE,,,N/A,Closed,,09/28/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2944275,09/25/2004 12:00:00 AM,10/04/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,,1 E 21 ST,E 21 ST,BROADWAY,PARK AVE,,,BLOCKFACE,,,N/A,Closed,,10/04/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2943421,09/08/2004 12:00:00 AM,09/16/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,995 SHORE RD,SHORE RD,3 AVE,4 AVE,,,BLOCKFACE,,,N/A,Closed,,09/16/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2948645,09/17/2004 12:00:00 AM,12/08/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,12 AVE,W 52 ST,INTERSECTION,,,N/A,Closed,,12/08/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2944381,10/02/2004 12:00:00 AM,10/26/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Other (Use Comments) (AA5)",,,1055 LURTING AVE,LURTING AVE,,,,,ADDRESS,,,N/A,Closed,,10/26/2004 12:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2937530,09/01/2004 12:00:00 AM,09/02/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Private Carting (AD4)",,,,,,,E 180 ST,WEBSTER AVE,INTERSECTION,,,N/A,Closed,,09/02/2004 12:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2939208,09/15/2004 12:00:00 AM,09/22/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,W 88 ST,CENTRAL PARK,INTERSECTION,,,N/A,Closed,,09/22/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2943559,09/22/2004 12:00:00 AM,10/28/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,10002,8 LUDLOW STREET,LUDLOW STREET,BROOME STREET,DELANCEY STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,,10/28/2004 12:00:00 AM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2944437,10/25/2004 12:00:00 AM,11/07/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),,,121 RICHMOND AVE,RICHMOND AVE,BENNETT ST,GROVE AVE,,,ADDRESS,,,N/A,Closed,,11/07/2004 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2948768,10/09/2004 12:00:00 AM,12/13/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,,,,,4 AVE,9 ST,INTERSECTION,,,N/A,Closed,,12/13/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2949599,11/11/2004 12:00:00 AM,11/15/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Residential (AE1)",,,30000 33 ST,33 ST,30 AVE,31 AVE,,,BLOCKFACE,,,N/A,Closed,,11/15/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2943588,09/23/2004 12:00:00 AM,09/30/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor, Waste Treatment Plant/Pumping Station (AD7)",,,,,,,BAY RDGE AVE,SHORE RD,INTERSECTION,,,N/A,Closed,,09/30/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2945340,10/06/2004 12:00:00 AM,10/26/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Residential (AE1)",,,3240 KINGBRIDGE AVE,KINGBRIDGE AVE,,,,,ADDRESS,,,N/A,Closed,,10/26/2004 12:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2948777,10/09/2004 12:00:00 AM,10/19/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,, SHORE RD,SHORE RD,3 AVE,4 AVE,,,BLOCKFACE,,,N/A,Closed,,10/19/2004 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2948908,10/01/2004 12:00:00 AM,11/26/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,, W 52 ST,W 52 ST,11 AVE,12 AVE,,,BLOCKFACE,,,N/A,Closed,,11/26/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2945388,10/28/2004 12:00:00 AM,11/04/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,,167000 146 AVE,146 AVE,167 ST,168 ST,,,BLOCKFACE,,,N/A,Closed,,11/04/2004 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2945399,10/28/2004 12:00:00 AM,11/26/2004 12:00:00 AM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,,,,,,10 ST,1 AVE,INTERSECTION,,,N/A,Closed,,11/26/2004 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
